ID,NED identifier or alternate ID,I/O,year,type,line,z_opt,ez_opt,z_line,ez_line,FWHM,eFWHM,SdV,eSdV,u,eu,reference,Comments,Literature L’ [K km/s pc2],Literature eL’ [K km/s pc2],Literature LIR(8-1000micron) [Lsun],Literature eLIR(8-1000micron) [Lsun],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ22174+0015,SMMJ221735.15+001537.2,1,2013,SMG,12CO(3-2),3.098,0.002,3.0963,-999,560,110,0.7,0.2,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ221737.39+001025.1,SMMJ221737.39+001025.1,1,2013,SMG,12CO(3-2),-999,-999,2.6149,-999,270,50,0.29,0.11,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ221804.42+002154.4,SMMJ221804.42+002154.4   SS22.96  ,1,2013,SMG,12CO(3-2),-999,-999,2.5166,-999,520,100,1.3,0.4,1,-999,Bothwell et al. (2013),,4.8E+10,7E+09,3.16E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ221804.42+002154.4,SMMJ221804.42+002154.4   SS22.96  ,0,2013,SMG,12CO(4-3),-999,-999,2.5166,-999,-999,-999,1.3,0.3,1,-999,Alaghband-Zadeh et al. (2013),,-999,-999,3.16E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ221804.42+002154.4,SMMJ221804.42+002154.4   SS22.96  ,0,2013,SMG,[CI]609,-999,-999,2.5166,-999,-999,-999,0.7,0.2,1,-999,Alaghband-Zadeh et al. (2013),,-999,-999,3.16E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2a,,1,2013,SMG,12CO(1-0),4.059,0.007,-999,-999,830,190,0.09,99,1,-999,Hodge et al. (2013),FWHM and z_CO was fixed to the 12CO(2-1) value,,,1.6E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2a,,1,2011,SMG,12CO(2-1),4.059,0.007,4.0508,-999,723,110,0.41,0.05,1,-999,Carilli et al. (2011),,7.6E+10,9E+09,1.6E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2a,,1,2013,SMG,12CO(2-1),4.059,0.007,4.051,0.001,830,190,0.6,0.2,1,-999,Hodge et al. (2013),,9.7E+10,2.9E+10,1.6E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2a,,1,2009,SMG,12CO(4-3),4.059,0.007,4.051,0.003,1100,400,0.9,0.3,1,-999,Daddi et al. (2009),,,,1.6E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2a,,1,2013,SMG,12CO(6-5),4.059,0.007,4.051,0.001,830,190,1.4,0.5,1,-999,Hodge et al. (2013),,,,1.6E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2b,,1,2013,SMG,12CO(1-0),-999,-999,4.056,-999,400,210,0.07,99,1,-999,Hodge et al. (2013),FWHM and z_CO was fixed to the 12CO(2-1) value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2b,,1,2009,SMG,12CO(2-1),-999,-999,4.0567,-999,290,-999,0.13,0.025,1,-999,Carilli et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2b,,1,2013,SMG,12CO(2-1),-999,-999,4.056,-999,400,210,0.3,0.2,1,-999,Hodge et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2b,,0,2009,SMG,12CO(4-3),-999,-999,4.052,-999,-999,-999,0.45,99,1,-999,Daddi et al. (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2b,,1,2013,SMG,12CO(4-3),-999,-999,4.056,-999,220,-999,0.4,0.1,1,-999,Hodge et al. (2013),FWHM = 0.4Jykm/s / 1.8mJy = 220km/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN20.2b,,1,2013,SMG,12CO(6-5),-999,-999,4.056,-999,130,-999,0.3,0.1,1,-999,Hodge et al. (2013),FWHM = 0.3Jykm/s / 2.3mJy = 130km/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LESS61,,1,2012,SMG,[CII]158,-999,-999,4.4189,0.0004,230,25,2.5,0.3,1,-999,Swinbank et al. (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LESS65,,1,2014,SMG,12CO(2-1),-999,-999,-999,-999,620,120,0.112,0.035,1,-999,Huynh et al. (2014(,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LESS65,,1,2012,SMG,[CII]158,-999,-999,4.4445,0.0005,490,35,5.3,0.6,1,-999,Swinbank et al. (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0113-46,SPT0113-46,1,2015,UBSMG,12CO(2-1),4.2328,-999,4.2334,0.0003,390,42,1.70,0.13,-999,-999,Aravena et al. (2015),UNPUBLISHED,2.63E+11,2.00E+10,3.0E+13,5.0E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0125-47,SPT0125-47,1,2015,UBSMG,12CO(1-0),2.5148,-999,2.5146,0.0001,428,27,2.70,0.22,-999,-999,Aravena et al. (2015),UNPUBLISHED,7.93E+11,6.50E+10,1.2E+14,1.6E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXMM01,HERMESS250J022016.5−060143,1,2013,UBSMG,12CO(1-0),-999,-999,2.3079,0.0007,840,160,1.7,0.3,1.54,0.3,Fu et al. (2013),"JVLA, X01N+X01S",4.5E+11,8E+10,3.2E+13,2E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXMM01,HERMESS250J022016.5−060143,1,2013,UBSMG,12CO(1-0),-999,-999,2.3074,0.0008,1670,140,2.3,0.3,1.54,0.3,Fu et al. (2013),"GBT, X01N+X01S",6.2E+11,9E+10,3.2E+13,2E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXMM01,HERMESS250J022016.5−060143,1,2013,UBSMG,12CO(3-2),-999,-999,2.3073,0.001,980,200,10,1.7,1.54,0.3,Fu et al. (2013),"CARMA, X01N+X01S",2.9E+11,5E+10,3.2E+13,2E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXMM01,HERMESS250J022016.5−060143,1,2013,UBSMG,12CO(4-3),-999,-999,2.3081,0.0002,880,50,13.5,0.6,1.54,0.3,Fu et al. (2013),"PdBI, X01N+X01S",2.2E+11,1E+10,3.2E+13,2E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0243-49,SPT0243-49,1,2015,UBSMG,12CO(2-1),5.699,-999,5.6965,0.0005,598,47,1.00,0.08,-999,-999,Aravena et al. (2015),UNPUBLISHED,2.43E+11,1.90E+10,4.5E+13,8.0E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0345-47,SPT0435-47,1,-999,UBSMG,12CO(2-1),4.2958,-999,4.2958,0.0004,357,55,1.80,0.20,-999,-999,Aravena et al. (2015),UNPUBLISHED,2.85E+11,3.20E+10,1.3E+14,2.4E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0346-52,SPT0436-52,1,-999,UBSMG,12CO(2-1),5.6559,-999,5.6551,0.0003,613,30,2.15,0.15,-999,-999,Aravena et al. (2015),UNPUBLISHED,5.16E+11,3.60E+10,1.6E+14,2.4E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0418-47,SPT0418-47,1,-999,UBSMG,12CO(2-1),4.2248,-999,4.2253,0.0001,324,19,1.30,0.12,-999,-999,Aravena et al. (2015),UNPUBLISHED,2.00E+11,1.80E+10,7.7E+13,1.3E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0441-46,SPT0441-46,1,-999,UBSMG,12CO(2-1),4.4771,-999,4.4812,0.0006,552,77,0.95,0.14,-999,-999,Aravena et al. (2015),UNPUBLISHED,1.60E+11,2.40E+10,4.8E+13,9.0E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0452-50,SPT0452-50,1,-999,UBSMG,12CO(1-0),2.0104,-999,2.0078,0.0003,612,59,0.96,0.12,-999,-999,Aravena et al. (2015),UNPUBLISHED,1.91E+11,2.40E+10,7.0E+12,1.0E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J045518.0+070103 ,,1,2015,UBSMG,12CO(3-2),-999,-999,2.927,-999,480,70,4.7,0.8,-999,-999,Zavala et al. (2015),CO redshift tentative. z_CO = 1.618,2.0E+11,3.6E+10,6.3E+13,7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J173140.8+225040 ,,1,2015,UBSMG,12CO(3-2),-999,-999,2.712,-999,420,120,2.3,0.8,-999,-999,Zavala et al. (2015),,8.9E+10,3.0E+10,5.4E+13,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J204314.2-214439/S1 ,,1,2015,UBSMG,12CO(3-2),-999,-999,2.040,-999,530,60,6.1,0.9,-999,-999,Zavala et al. (2015),,3.2E+11,5.0E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J204314.2-214439/S2 ,,1,2015,UBSMG,12CO(3-2),-999,-999,3.252,-999,260,130,0.5,0.3,-999,-999,Zavala et al. (2015),,2.6E+10,1.6E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J204314.2-214439/S2 ,,1,2015,UBSMG,12CO(4-3),-999,-999,3.252,-999,190,40,1.3,0.4,-999,-999,Zavala et al. (2015),,3.8E+10,1.2E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J204314.2-214439/S3 ,,1,2015,UBSMG,12CO(4-3),-999,-999,4.680,-999,570,60,4.8,0.6,-999,-999,Zavala et al. (2015),,2.5E+11,3.2E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLS J204314.2-214439/S3 ,,1,2015,UBSMG,12CO(5-4),-999,-999,4.681,-999,410,50,2.8,0.5,-999,-999,Zavala et al. (2015),,9.3E+10,1.5E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0459-59,SPT0459-59,1,-999,UBSMG,12CO(2-1),4.7993,-999,4.7995,0.0004,561,43,1.10,0.08,-999,-999,Aravena et al. (2015),UNPUBLISHED,2.06E+11,3.20E+10,4.0E+13,8.0E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT-S053816-5030.8,,1,2013,UBSMG,12CO(1-0),2.783,-999,2.7855,0.0001,-999,-999,1.2,0.2,21,4,Aravena et al. (2013),,2.16E+10,3.6E+09,4.4E+12,6.5E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT-S053816-5030.8,,0,2013,UBSMG,12CO(7-6),2.783,-999,2.7818,0.0001,-999,-999,26.6,4.5,21,4,Bothwell et al. (2013b),SMA,-999,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT-S053816-5030.8,,0,2013,UBSMG,12CO(7-6),2.783,-999,2.7818,0.0001,-999,-999,16,8,21,4,Bothwell et al. (2013b),CSO/Z-Spec,-999,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT-S053816-5030.8,,0,2013,UBSMG,12CO(8-7),2.783,-999,2.7818,0.0001,-999,-999,23,10,21,4,Bothwell et al. (2013b),CSO/Z-Spec,-999,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT-S053816-5030.8blue,,1,2013,UBSMG,12CO(1-0),2.783,-999,2.7854,0.0001,210,34,0.85,0.08,20,-999,Aravena et al. (2013),,1.49E+10,1.4E+09,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT-S053816-5030.8red,,1,2013,UBSMG,12CO(1-0),2.783,-999,2.7897,0.0006,281,80,0.35,0.18,20,-999,Aravena et al. (2013),,6.1E+09,3.1E+09,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0551-48,SPT0551-48,1,-999,UBSMG,12CO(1-0),2.579,-999,2.5833,0.0002,485,40,1.40,0.20,-999,-999,Aravena et al. (2015),UNPUBLISHED,4.29E+11,6.10E+10,1.1E+14,1.6E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPT0551-50,SPT0551-50,1,-999,UBSMG,12CO(1-0),2.1232,-999,-999,-999,-999,-999,0.27,99,-999,-999,Aravena et al. (2015),UNPUBLISHED,4.0E+11,99,1.9E+13,2.0E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-W,HATLASJ084933-W,1,2013,UBSMG,12CO(1-0),2.41,0.003,2.4066,0.0006,825,115,0.49,0.06,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",1.38E+11,1.7E+10,3.31E+13,3E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-W,HATLASJ084933-W,1,2013,UBSMG,12CO(3-2),2.41,0.003,2.4077,0.0009,830,155,4.08,0.92,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",,,3.31E+13,3E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-W,HATLASJ084933-W,1,2013,UBSMG,12CO(4-3),2.41,0.003,2.4068,0.0002,985,115,3.76,0.27,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",,,3.31E+13,3E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-T,HATLASJ084933-T,1,2013,UBSMG,12CO(1-0),2.41,0.003,2.409,0.0003,610,55,0.56,0.07,1.5,1,Ivison et al. (2013),"one of four components (W, T, M, C)",1.57E+11,2.2E+13,2.5E+12,1.7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-T,HATLASJ084933-T,1,2013,UBSMG,12CO(3-2),2.41,0.003,2.4096,0.0004,555,75,5.73,1.13,1.5,1,Ivison et al. (2013),"one of four components (W, T, M, C)",,,2.5E+12,1.7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-T,HATLASJ084933-T,1,2013,UBSMG,12CO(4-3),2.41,0.003,2.409,0.0002,545,30,5.1,0.37,1.5,1,Ivison et al. (2013),"one of four components (W, T, M, C)",,,2.5E+12,1.7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-M,HATLASJ084933-M,1,2013,UBSMG,12CO(1-0),2.41,0.003,2.4176,0.0004,320,70,0.057,0.013,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",1.6E+10,3.6E+09,7.9E+12,3.7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-M,HATLASJ084933-M,1,2013,UBSMG,12CO(3-2),2.41,0.003,2.4173,0.0006,260,95,0.66,0.27,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",,,7.9E+12,3.7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-M,HATLASJ084933-M,1,2013,UBSMG,12CO(4-3),2.41,0.003,2.4178,0.0003,320,50,0.66,0.1,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",,,7.9E+12,3.7E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATLASJ084933.4+021443-C,HATLASJ084933-C,1,2013,UBSMG,12CO(1-0),2.41,0.003,2.4138,0.0003,250,100,0.079,0.014,1,-999,Ivison et al. (2013),"one of four components (W, T, M, C)",2.22E+10,3.9E+09,6.3E+12,2.9E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
